Date,Time,Open,High,Low,Close,Volume
2021.08.16,08:00,15914.9,15965.0,15856.3,15895.3,47655
2021.08.16,12:00,15895.7,15928.0,15850.0,15906.3,39265
2021.08.16,16:00,15906.3,15925.7,15856.3,15922.9,51791
2021.08.16,20:00,15922.5,15959.7,15915.5,15956.8,11727
2021.08.17,00:00,15932.8,15939.7,15913.7,15918.8,1639
2021.08.17,04:00,15918.7,15922.0,15897.7,15910.7,7542
2021.08.17,08:00,15911.2,15911.2,15809.0,15876.9,40185
2021.08.17,12:00,15876.9,15919.6,15870.6,15910.6,31549
2021.08.17,16:00,15911.1,15938.3,15849.1,15855.5,65544
2021.08.17,20:00,15855.1,15914.3,15844.1,15908.1,27296
2021.08.18,00:00,15891.9,15911.6,15880.6,15900.6,2473
2021.08.18,04:00,15900.5,15951.3,15895.6,15945.6,8695
2021.08.18,08:00,15945.5,15970.4,15869.6,15886.6,33751
2021.08.18,12:00,15886.6,15926.3,15876.6,15924.6,26758
2021.08.18,16:00,15925.1,15976.5,15907.6,15971.6,49740
2021.08.18,20:00,15972.0,15975.3,15890.6,15892.1,30039
2021.08.19,00:00,15892.6,15894.7,15873.3,15885.6,2095
2021.08.19,04:00,15886.1,15899.8,15852.3,15862.6,10998
2021.08.19,08:00,15863.0,15866.6,15656.6,15679.6,83174
2021.08.19,12:00,15679.1,15726.6,15621.9,15633.9,78400
2021.08.19,16:00,15634.3,15810.3,15629.6,15808.5,112282
2021.08.19,20:00,15808.1,15817.0,15746.5,15800.6,39234
2021.08.20,00:00,15796.0,15816.3,15768.3,15806.6,3378
2021.08.20,04:00,15806.5,15811.6,15719.3,15750.6,13377
2021.08.20,08:00,15750.5,15759.3,15653.9,15710.7,62398
2021.08.20,12:00,15710.2,15738.7,15665.7,15720.0,45677
2021.08.20,16:00,15720.4,15823.4,15717.7,15815.6,62238
2021.08.20,20:00,15815.2,15830.6,15796.2,15822.7,14143
2021.08.23,00:00,15833.7,15853.4,15827.7,15849.0,2574
2021.08.23,04:00,15848.5,15904.4,15833.4,15902.4,10890
2021.08.23,08:00,15902.0,15940.1,15800.0,15827.7,49233
2021.08.23,12:00,15827.7,15858.4,15809.0,15832.7,27631
2021.08.23,16:00,15832.2,15871.7,15796.7,15866.4,39330
2021.08.23,20:00,15866.2,15870.1,15842.5,15852.6,8747
2021.08.24,00:00,15879.4,15891.1,15877.4,15881.7,1051
2021.08.24,04:00,15881.4,15895.7,15870.4,15890.7,4810
2021.08.24,08:00,15890.6,15927.4,15871.7,15902.3,35960
2021.08.24,12:00,15902.3,15915.0,15852.5,15857.3,25972
2021.08.24,16:00,15857.7,15918.5,15856.0,15906.5,34213
2021.08.24,20:00,15906.9,15916.7,15892.2,15893.0,5788
2021.08.25,00:00,15908.9,15922.0,15905.7,15907.0,1278
2021.08.25,04:00,15906.4,15913.7,15867.9,15876.0,8611
2021.08.25,08:00,15876.4,15933.3,15876.0,15895.0,26340
2021.08.25,12:00,15895.0,15899.0,15857.3,15894.0,21671
2021.08.25,16:00,15893.5,15894.0,15848.3,15859.7,32109
2021.08.25,20:00,15859.0,15859.0,15838.5,15840.5,8642
2021.08.26,00:00,15843.0,15843.0,15817.7,15823.0,1280
2021.08.26,04:00,15823.4,15830.7,15794.7,15802.0,7337
2021.08.26,08:00,15801.9,15833.0,15695.5,15771.3,56464
2021.08.26,12:00,15771.7,15791.5,15727.3,15783.0,37734
2021.08.26,16:00,15783.0,15823.0,15748.0,15800.8,63694
2021.08.26,20:00,15801.4,15802.7,15744.5,15754.8,25398
2021.08.27,00:00,15736.0,15751.7,15727.8,15750.3,1616
2021.08.27,04:00,15750.3,15796.9,15748.3,15778.0,9437
2021.08.27,08:00,15778.4,15818.0,15750.0,15795.0,31385
2021.08.27,12:00,15795.0,15805.0,15767.0,15778.0,22563
2021.08.27,16:00,15777.5,15869.9,15774.0,15850.9,50427
2021.08.27,20:00,15851.7,15874.4,15848.8,15858.8,10511
2021.08.30,00:00,15861.8,15862.7,15828.7,15832.0,1593
2021.08.30,04:00,15832.5,15853.0,15815.7,15852.9,6617
2021.08.30,08:00,15852.3,15893.4,15833.5,15890.4,16227
2021.08.30,12:00,15890.4,15894.4,15850.4,15864.4,10076
2021.08.30,16:00,15863.9,15897.1,15849.4,15885.1,23085
2021.08.30,20:00,15884.4,15894.1,15873.4,15886.1,4655
2021.08.31,00:00,15873.1,15878.1,15868.7,15873.4,1594
2021.08.31,04:00,15873.8,15912.1,15857.2,15909.4,6734
2021.08.31,08:00,15909.8,15982.4,15908.9,15978.4,34752
2021.08.31,12:00,15977.9,16008.1,15811.1,15825.4,60128
2021.08.31,16:00,15825.8,15851.8,15758.1,15835.0,55485
2021.08.31,20:00,15834.6,15835.8,15805.6,15821.1,14449
2021.09.01,00:00,15855.1,15856.0,15824.9,15834.9,1828
2021.09.01,04:00,15835.5,15875.1,15828.4,15870.1,8428
2021.09.01,08:00,15870.5,15981.1,15869.9,15940.0,45244
2021.09.01,12:00,15939.5,15944.3,15831.3,15832.0,37712
2021.09.01,16:00,15832.3,15847.7,15770.3,15842.9,59538
2021.09.01,20:00,15843.7,15844.7,15798.0,15806.9,11481
2021.09.02,00:00,15814.7,15816.7,15765.7,15773.0,2354
2021.09.02,04:00,15772.9,15792.7,15765.7,15785.0,7796
2021.09.02,08:00,15785.4,15877.0,15767.5,15855.3,36594
2021.09.02,12:00,15855.7,15863.0,15813.0,15845.5,25346
2021.09.02,16:00,15845.5,15848.5,15814.5,15824.4,38314
2021.09.02,20:00,15824.0,15829.2,15795.0,15814.5,16587
2021.09.03,00:00,15827.8,15829.2,15816.5,15819.3,854
2021.09.03,04:00,15819.4,15866.2,15806.2,15844.5,10968
2021.09.03,08:00,15844.9,15859.5,15802.5,15853.5,29495
2021.09.03,12:00,15853.0,15870.2,15817.2,15836.5,29707
2021.09.03,16:00,15836.5,15843.2,15685.2,15767.9,70498
2021.09.03,20:00,15767.2,15788.9,15756.7,15761.0,8963
2021.09.06,00:00,15741.2,15750.2,15725.2,15749.0,2682
2021.09.06,04:00,15749.1,15789.9,15745.9,15779.0,9039
2021.09.06,08:00,15779.6,15891.2,15774.9,15882.2,31434
2021.09.06,12:00,15882.7,15904.2,15866.2,15900.2,17685
2021.09.06,16:00,15899.7,15960.5,15893.2,15917.1,13767
2021.09.06,20:00,15916.4,15937.9,15911.7,15930.9,2157
2021.09.07,00:00,15913.2,15919.2,15899.2,15900.2,1569
2021.09.07,04:00,15900.1,15917.9,15885.9,15905.2,8282
2021.09.07,08:00,15905.1,15929.3,15869.2,15899.2,37290
2021.09.07,12:00,15898.7,15917.2,15869.2,15894.2,33946
2021.09.07,16:00,15893.7,15895.9,15824.2,15849.7,58065
2021.09.07,20:00,15850.1,15850.9,15817.5,15825.2,12859
2021.09.08,00:00,15820.2,15836.9,15808.2,15835.0,1325
2021.09.08,04:00,15835.6,15848.9,15802.7,15821.2,8102
2021.09.08,08:00,15821.1,15845.9,15594.2,15609.0,84964
2021.09.08,12:00,15608.5,15757.0,15600.3,15675.3,56942
2021.09.08,16:00,15675.3,15725.7,15587.3,15614.0,74040
2021.09.08,20:00,15614.4,15631.7,15607.5,15615.0,17243
2021.09.09,00:00,15597.0,15601.3,15574.7,15577.0,1251
2021.09.09,04:00,15576.9,15596.0,15542.7,15550.0,8117
2021.09.09,08:00,15550.4,15585.0,15450.0,15545.0,69583
2021.09.09,12:00,15545.5,15643.0,15529.0,15627.0,46042
2021.09.09,16:00,15627.3,15694.0,15592.3,15627.7,53768
2021.09.09,20:00,15627.0,15634.7,15557.5,15567.5,28744
2021.09.10,00:00,15585.8,15589.0,15570.7,15576.2,1383
2021.09.10,04:00,15575.9,15664.0,15553.7,15656.0,9360
2021.09.10,08:00,15656.4,15702.5,15617.3,15697.5,43263
2021.09.10,12:00,15697.5,15700.5,15654.5,15680.8,26116
2021.09.10,16:00,15681.2,15692.5,15571.5,15624.4,81112
2021.09.10,20:00,15624.0,15629.2,15547.0,15550.3,18068
2021.09.13,00:00,15615.5,15633.2,15590.5,15590.5,1631
2021.09.13,04:00,15590.5,15611.5,15578.5,15590.5,5903
2021.09.13,08:00,15590.5,15732.8,15555.2,15717.8,24309
2021.09.13,12:00,15717.5,15788.5,15708.8,15769.8,15745
2021.09.13,16:00,15770.5,15775.5,15689.5,15711.2,48244
2021.09.13,20:00,15710.3,15728.2,15681.2,15726.3,21926
2021.09.14,00:00,15736.5,15744.5,15727.5,15734.5,886
2021.09.14,04:00,15735.2,15751.2,15718.2,15737.5,6419
2021.09.14,08:00,15738.5,15754.2,15660.8,15725.5,23695
2021.09.14,12:00,15725.8,15762.5,15668.5,15739.8,19141
2021.09.14,16:00,15740.5,15764.5,15689.5,15705.2,35249
2021.09.14,20:00,15704.3,15718.3,15681.2,15688.2,17702
2021.09.15,00:00,15711.5,15772.5,15711.5,15718.5,815
2021.09.15,04:00,15719.2,15749.5,15689.5,15739.5,4301
2021.09.15,08:00,15739.5,15746.2,15683.3,15717.8,18784
2021.09.15,12:00,15717.8,15729.5,15665.8,15716.8,35180
2021.09.15,16:00,15716.8,15724.5,15612.5,15668.4,72186
2021.09.15,20:00,15668.0,15696.9,15668.0,15690.2,15110
2021.09.16,00:00,15688.0,15697.5,15682.2,15687.8,901
2021.09.16,04:00,15687.0,15705.5,15637.7,15653.2,5767
2021.09.16,08:00,15653.2,15728.0,15639.2,15702.3,25336
2021.09.16,12:00,15702.3,15738.3,15664.3,15732.0,15922
2021.09.16,16:00,15731.5,15747.0,15639.0,15687.0,30904
2021.09.16,20:00,15686.5,15727.7,15677.0,15712.8,5847
2021.09.17,00:00,15702.2,15703.5,15683.5,15688.0,700
2021.09.17,04:00,15688.4,15725.7,15667.3,15721.3,3475
2021.09.17,08:00,15721.3,15795.2,15709.0,15735.0,45506
2021.09.17,12:00,15735.5,15738.0,15553.0,15656.3,71748
2021.09.17,16:00,15656.7,15667.3,15431.5,15514.7,97881
2021.09.17,20:00,15514.5,15531.7,15476.5,15512.0,26094
2021.09.20,00:00,15494.5,15516.0,15483.3,15499.0,1300
2021.09.20,04:00,15499.3,15500.0,15326.8,15373.7,6878
2021.09.20,08:00,15374.7,15391.0,15136.5,15167.0,104836
2021.09.20,12:00,15167.0,15178.0,15021.3,15070.3,82494
2021.09.20,16:00,15070.3,15158.0,15046.3,15060.8,137562
2021.09.20,20:00,15060.9,15122.9,15022.5,15118.7,42740
2021.09.21,00:00,15171.5,15212.0,15143.5,15149.2,2066
2021.09.21,04:00,15148.9,15210.7,15125.8,15207.8,6850
2021.09.21,08:00,15207.7,15369.0,15156.8,15314.0,70310
2021.09.21,12:00,15314.0,15379.0,15300.0,15346.0,50083
2021.09.21,16:00,15346.0,15394.0,15280.0,15347.7,108807
2021.09.21,20:00,15347.0,15356.9,15303.5,15311.7,35941
2021.09.22,00:00,15269.5,15294.0,15256.5,15259.3,2779
2021.09.22,04:00,15259.3,15387.7,15249.0,15361.0,14307
2021.09.22,08:00,15361.4,15466.7,15359.0,15437.0,52433
2021.09.22,12:00,15436.5,15468.0,15417.3,15468.0,31240
2021.09.22,16:00,15467.0,15533.7,15449.0,15512.0,65701
2021.09.22,20:00,15512.4,15548.7,15484.8,15500.5,49050
2021.09.23,00:00,15543.0,15561.7,15538.0,15555.8,1184
2021.09.23,04:00,15555.7,15589.0,15548.3,15557.0,5786
2021.09.23,08:00,15557.4,15676.0,15553.0,15658.3,40180
2021.09.23,12:00,15658.7,15695.5,15600.0,15613.3,62842
2021.09.23,16:00,15612.8,15676.3,15592.0,15648.0,47816
2021.09.23,20:00,15648.4,15668.7,15641.5,15663.7,11903
2021.09.24,00:00,15741.7,15763.0,15653.0,15653.8,1345
2021.09.24,04:00,15654.7,15668.3,15619.0,15643.0,3919
2021.09.24,08:00,15643.3,15649.9,15491.3,15564.3,62355
2021.09.24,12:00,15564.7,15566.0,15499.3,15522.3,49887
2021.09.24,16:00,15522.7,15562.0,15511.5,15534.4,64513
2021.09.24,20:00,15534.0,15563.2,15526.5,15547.2,10895
2021.09.27,00:00,15590.3,15601.5,15561.5,15599.5,1285
2021.09.27,04:00,15600.0,15634.5,15584.8,15598.5,4162
2021.09.27,08:00,15598.9,15717.2,15594.5,15663.5,43656
2021.09.27,12:00,15663.0,15681.0,15555.5,15561.5,53756
2021.09.27,16:00,15561.0,15611.5,15548.5,15579.5,62131
2021.09.27,20:00,15579.4,15607.2,15575.0,15597.0,11381
2021.09.28,00:00,15597.2,15597.2,15554.0,15566.7,1489
2021.09.28,04:00,15566.2,15610.5,15539.8,15599.2,6636
2021.09.28,08:00,15600.2,15625.3,15408.5,15470.5,70717
2021.09.28,12:00,15470.0,15470.5,15355.5,15369.8,64024
2021.09.28,16:00,15369.8,15413.5,15226.5,15234.5,137339
2021.09.28,20:00,15234.4,15316.2,15224.0,15262.3,37020
2021.09.29,00:00,15298.2,15317.5,15280.2,15301.2,1646
2021.09.29,04:00,15301.7,15315.5,15236.2,15312.5,12276
2021.09.29,08:00,15313.6,15418.5,15270.2,15396.5,74053
2021.09.29,12:00,15396.5,15422.8,15360.5,15372.8,43972
2021.09.29,16:00,15373.2,15385.5,15296.5,15349.2,86583
2021.09.29,20:00,15349.0,15380.6,15322.3,15334.3,27251
2021.09.30,00:00,15379.5,15382.7,15350.7,15375.5,1788
2021.09.30,04:00,15374.8,15430.5,15356.3,15427.5,5333
2021.09.30,08:00,15427.9,15471.4,15353.0,15388.8,64829
2021.09.30,12:00,15389.2,15402.8,15295.5,15306.5,53601
2021.09.30,16:00,15306.0,15336.2,15201.0,15226.5,117989
2021.09.30,20:00,15226.9,15296.6,15217.0,15221.0,37868
2021.10.01,00:00,15262.2,15264.2,15213.2,15213.7,2527
2021.10.01,04:00,15213.2,15219.7,15074.8,15098.5,12759
2021.10.01,08:00,15098.2,15177.7,14980.3,15130.0,115335
2021.10.01,12:00,15130.0,15263.0,15113.0,15204.0,82381
2021.10.01,16:00,15204.0,15245.7,15103.3,15163.5,129488
2021.10.01,20:00,15163.9,15268.9,15155.8,15229.0,19891
2021.10.04,00:00,15261.7,15263.0,15181.7,15202.0,2695
2021.10.04,04:00,15201.3,15216.3,15121.8,15172.2,9292
2021.10.04,08:00,15172.3,15202.7,15032.0,15116.3,70866
2021.10.04,12:00,15116.7,15170.0,15099.0,15152.3,54838
2021.10.04,16:00,15152.7,15173.5,15010.3,15041.9,121835
2021.10.04,20:00,15041.0,15083.7,15026.0,15079.8,39313
2021.10.05,00:00,15069.8,15086.3,15016.3,15016.3,1670
2021.10.05,04:00,15016.3,15118.2,14989.5,15090.8,10758
2021.10.05,08:00,15092.5,15108.9,15007.0,15082.0,60575
2021.10.05,12:00,15081.5,15119.0,15070.3,15105.0,40196
2021.10.05,16:00,15105.0,15204.7,15067.0,15184.5,73628
2021.10.05,20:00,15184.9,15197.7,15168.5,15170.0,20529
2021.10.06,00:00,15161.5,15192.2,15154.7,15176.8,1263
2021.10.06,04:00,15177.7,15184.2,15048.7,15081.0,12628
2021.10.06,08:00,15080.7,15116.0,14862.3,14886.3,79582
2021.10.06,12:00,14886.7,14969.0,14810.3,14942.3,74104
2021.10.06,16:00,14942.7,15016.0,14917.3,14957.5,107201
2021.10.06,20:00,14958.4,15066.1,14942.0,15064.7,28155
2021.10.07,00:00,15093.2,15131.2,15086.0,15119.7,1531
2021.10.07,04:00,15119.7,15169.0,15108.7,15118.0,7241
2021.10.07,08:00,15117.3,15186.0,15109.5,15137.3,49912
2021.10.07,12:00,15137.7,15193.5,15126.0,15170.3,37981
2021.10.07,16:00,15170.3,15252.7,15142.3,15248.7,57222
2021.10.07,20:00,15248.2,15258.7,15215.8,15222.0,20041
2021.10.08,00:00,15226.0,15251.7,15205.7,15249.8,1899
2021.10.08,04:00,15249.5,15269.0,15224.7,15226.0,5976
2021.10.08,08:00,15225.3,15264.0,15186.0,15209.0,41359
2021.10.08,12:00,15209.0,15266.0,15181.0,15239.3,41271
2021.10.08,16:00,15239.7,15268.0,15189.0,15199.5,72170
2021.10.08,20:00,15200.4,15213.4,15181.0,15195.0,19677
2021.10.11,00:00,15135.7,15187.0,15131.5,15178.2,1982
2021.10.11,04:00,15178.7,15233.7,15178.7,15219.0,4969
2021.10.11,08:00,15218.7,15238.7,15105.0,15177.0,55041
2021.10.11,12:00,15176.5,15200.0,15090.0,15145.0,46375
2021.10.11,16:00,15145.0,15203.1,15134.3,15170.7,54582
2021.10.11,20:00,15170.0,15170.7,15129.8,15132.5,27786
2021.10.12,00:00,15100.3,15109.0,15060.0,15073.7,2072
2021.10.12,04:00,15074.7,15100.0,15045.7,15080.7,7201
2021.10.12,08:00,15081.2,15122.0,15006.0,15115.3,61560
2021.10.12,12:00,15116.0,15172.0,15112.3,15139.3,40628
2021.10.12,16:00,15139.7,15174.1,15116.0,15150.5,91769
2021.10.12,20:00,15150.9,15177.7,15134.5,15148.8,23500
2021.10.13,00:00,15131.7,15174.7,15122.0,15165.3,1496
2021.10.13,04:00,15164.8,15172.7,15125.7,15172.0,4857
2021.10.13,08:00,15172.4,15274.0,15106.0,15253.0,47861
2021.10.13,12:00,15252.5,15273.2,15225.0,15230.3,38831
2021.10.13,16:00,15230.7,15300.0,15214.3,15256.9,88192
2021.10.13,20:00,15256.0,15290.9,15254.0,15271.8,23954
2021.10.14,00:00,15303.3,15316.0,15302.3,15305.0,1021
2021.10.14,04:00,15304.3,15316.7,15294.0,15305.8,3398
2021.10.14,08:00,15305.9,15366.0,15293.7,15350.0,39976
2021.10.14,12:00,15350.0,15433.0,15350.0,15425.3,28894
2021.10.14,16:00,15425.7,15477.7,15412.0,15477.7,56522
2021.10.14,20:00,15478.1,15497.7,15457.5,15492.7,12678
2021.10.15,00:00,15498.7,15504.2,15483.0,15503.0,1658
2021.10.15,04:00,15503.4,15528.0,15470.9,15518.0,7425
2021.10.15,08:00,15518.4,15528.9,15461.0,15488.3,34575
2021.10.15,12:00,15488.3,15561.0,15482.3,15558.0,31740
2021.10.15,16:00,15557.5,15596.0,15534.3,15576.5,60116
2021.10.15,20:00,15577.4,15593.8,15572.5,15591.0,12848
2021.10.18,00:00,15559.2,15593.1,15553.7,15575.3,1325
2021.10.18,04:00,15574.3,15581.0,15553.7,15561.0,5035
2021.10.18,08:00,15561.4,15574.0,15495.0,15507.0,45441
2021.10.18,12:00,15506.5,15525.5,15430.0,15441.0,36025
2021.10.18,16:00,15440.5,15496.0,15414.0,15465.9,50415
2021.10.18,20:00,15465.5,15492.7,15460.5,15488.5,8126
2021.10.19,00:00,15498.0,15521.0,15484.7,15493.3,1099
2021.10.19,04:00,15493.8,15509.0,15476.7,15492.9,3965
2021.10.19,08:00,15492.3,15524.7,15452.0,15469.0,39571
2021.10.19,12:00,15468.5,15506.0,15464.3,15490.3,25733
2021.10.19,16:00,15490.3,15524.0,15480.5,15510.7,50443
2021.10.19,20:00,15510.0,15512.7,15488.5,15506.7,10775
2021.10.20,00:00,15514.5,15524.7,15504.3,15513.0,1032
2021.10.20,04:00,15512.3,15521.4,15494.0,15509.0,4154
2021.10.20,08:00,15508.7,15568.2,15460.3,15542.0,41986
2021.10.20,12:00,15541.5,15543.3,15465.3,15466.0,29321
2021.10.20,16:00,15465.5,15529.0,15458.3,15517.5,49665
2021.10.20,20:00,15517.7,15521.7,15506.5,15515.0,12876
2021.10.21,00:00,15498.0,15504.2,15485.5,15502.7,806
2021.10.21,04:00,15503.2,15525.0,15478.7,15486.0,4686
2021.10.21,08:00,15485.9,15509.9,15394.0,15491.9,43656
2021.10.21,12:00,15491.4,15528.9,15486.9,15509.2,25176
2021.10.21,16:00,15509.2,15511.2,15469.9,15480.8,39300
2021.10.21,20:00,15480.1,15505.6,15474.4,15504.9,8272
2021.10.22,00:00,15479.6,15516.6,15478.1,15514.9,1571
2021.10.22,04:00,15514.8,15540.6,15505.6,15531.9,6289
2021.10.22,08:00,15531.6,15593.1,15484.9,15559.9,44774
2021.10.22,12:00,15559.4,15610.9,15546.9,15582.9,23746
2021.10.22,16:00,15582.4,15603.9,15524.7,15556.6,52989
2021.10.22,20:00,15557.0,15580.6,15552.4,15564.7,17787
2021.10.25,00:00,15534.9,15563.9,15527.9,15555.9,1008
2021.10.25,04:00,15556.3,15580.6,15538.6,15569.6,5454
2021.10.25,08:00,15570.1,15589.9,15526.2,15563.9,29007
2021.10.25,12:00,15563.9,15603.9,15558.4,15592.2,21412
2021.10.25,16:00,15592.6,15629.6,15568.9,15623.7,45004
2021.10.25,20:00,15624.3,15636.3,15618.9,15625.6,13782
2021.10.26,00:00,15648.9,15661.3,15643.6,15657.9,1037
2021.10.26,04:00,15658.3,15672.3,15646.7,15648.1,3171
2021.10.26,08:00,15647.6,15780.2,15630.4,15758.9,37053
2021.10.26,12:00,15758.4,15763.9,15725.9,15759.2,22830
2021.10.26,16:00,15758.7,15779.2,15719.2,15731.7,56629
2021.10.26,20:00,15732.1,15752.6,15727.2,15734.9,19187
2021.10.27,00:00,15740.0,15751.2,15725.9,15731.0,1722
2021.10.27,04:00,15731.6,15735.2,15712.0,15725.2,5352
2021.10.27,08:00,15725.6,15745.6,15680.2,15682.2,36318
2021.10.27,12:00,15682.7,15720.5,15666.2,15702.2,37106
2021.10.27,16:00,15702.2,15723.2,15685.2,15711.9,63781
2021.10.27,20:00,15711.4,15722.9,15672.0,15674.2,15689
2021.10.28,00:00,15709.2,15709.5,15680.9,15692.5,1371
2021.10.28,04:00,15693.0,15714.2,15681.9,15702.2,4846
2021.10.28,08:00,15703.1,15715.3,15650.2,15679.2,44896
2021.10.28,12:00,15679.2,15702.5,15626.4,15644.4,35041
2021.10.28,16:00,15644.7,15694.6,15625.9,15665.6,57172
2021.10.28,20:00,15665.4,15688.6,15661.4,15679.4,15223
2021.10.29,00:00,15650.6,15654.9,15629.7,15632.1,2051
2021.10.29,04:00,15631.6,15655.9,15619.6,15627.7,7216
2021.10.29,08:00,15627.8,15686.9,15538.9,15571.9,53162
2021.10.29,12:00,15570.7,15616.4,15493.9,15601.9,49529
2021.10.29,16:00,15601.9,15726.3,15577.9,15708.4,47091
2021.10.29,20:00,15708.8,15725.7,15690.4,15710.7,15182
2021.11.01,00:00,15773.9,15781.6,15761.7,15769.1,941
2021.11.01,04:00,15768.8,15768.9,15740.9,15747.9,3973
2021.11.01,08:00,15747.6,15836.9,15727.4,15832.7,27369
2021.11.01,12:00,15832.4,15848.9,15779.2,15787.5,24141
2021.11.01,16:00,15787.5,15822.2,15756.2,15814.1,43430
2021.11.01,20:00,15813.7,15830.9,15788.2,15819.9,11195
2021.11.02,00:00,15813.2,15814.7,15796.4,15809.2,457
2021.11.02,04:00,15808.9,15822.6,15769.2,15777.9,3798
2021.11.02,08:00,15778.4,15876.2,15775.9,15862.5,23496
2021.11.02,12:00,15862.9,15915.2,15849.5,15911.2,24709
2021.11.02,16:00,15911.2,15960.2,15897.2,15957.1,26488
2021.11.02,20:00,15956.2,15959.9,15941.7,15957.1,8382
2021.11.03,00:00,15943.9,15951.2,15931.9,15951.0,623
2021.11.03,04:00,15951.1,15979.9,15938.9,15940.9,2729
2021.11.03,08:00,15941.3,15957.0,15922.7,15946.0,12551
2021.11.03,12:00,15946.0,15972.5,15938.2,15941.2,11490
2021.11.03,16:00,15942.2,15962.9,15919.2,15954.9,17442
2021.11.03,20:00,15955.0,16030.9,15944.7,16028.0,22638
2021.11.04,00:00,16034.2,16040.4,16024.7,16028.2,600
2021.11.04,04:00,16028.6,16029.6,16014.9,16026.9,3507
2021.11.04,08:00,16026.5,16058.9,15994.5,15998.2,13779
2021.11.04,12:00,15999.2,16061.0,15995.2,16035.5,18569
2021.11.04,16:00,16035.9,16064.2,16014.5,16030.9,41693
2021.11.04,20:00,16030.2,16041.3,16020.2,16028.0,18093
2021.11.05,00:00,16033.2,16042.2,16013.9,16028.2,580
2021.11.05,04:00,16028.9,16037.9,16011.9,16029.2,2700
2021.11.05,08:00,16028.2,16039.2,15991.0,16018.5,10089
2021.11.05,12:00,16019.2,16087.2,16018.2,16075.2,16160
2021.11.05,16:00,16074.9,16081.9,16034.7,16037.6,18713
2021.11.05,20:00,16038.6,16058.7,16010.6,16046.7,12718
2021.11.08,00:00,16031.9,16038.9,16012.9,16020.9,1898
2021.11.08,04:00,16019.9,16046.6,16018.9,16040.9,2358
2021.11.08,08:00,16041.6,16069.9,16009.6,16034.9,13399
2021.11.08,12:00,16035.2,16043.2,16015.9,16042.2,7044
2021.11.08,16:00,16042.5,16068.2,16025.9,16030.9,11506
2021.11.08,20:00,16031.0,16041.9,16027.9,16036.0,4861
2021.11.09,00:00,16013.2,16021.2,16001.9,16007.2,1705
2021.11.09,04:00,16006.9,16014.9,15994.9,16009.9,2452
2021.11.09,08:00,16009.2,16086.2,16009.2,16083.2,11938
2021.11.09,12:00,16082.5,16096.5,16065.5,16083.5,9905
2021.11.09,16:00,16084.2,16106.2,16022.9,16038.9,25635
2021.11.09,20:00,16039.0,16043.9,16020.9,16038.0,10650
2021.11.10,00:00,16022.2,16028.2,16012.2,16025.2,1667
2021.11.10,04:00,16024.9,16025.2,15987.2,16006.2,2591
2021.11.10,08:00,16005.9,16062.2,15986.2,16040.5,16982
2021.11.10,12:00,16040.2,16046.2,16003.3,16031.3,15648
2021.11.10,16:00,16032.0,16080.0,16021.0,16055.7,17578
2021.11.10,20:00,16054.8,16057.8,15992.7,16017.7,17957
2021.11.11,00:00,16023.0,16038.7,16001.7,16038.0,1849
2021.11.11,04:00,16038.7,16041.0,16006.7,16027.0,2738
2021.11.11,08:00,16028.0,16119.0,16026.0,16095.3,16885
2021.11.11,12:00,16095.0,16109.0,16056.3,16098.0,11770
2021.11.11,16:00,16097.0,16099.3,16064.3,16082.0,12940
2021.11.11,20:00,16083.0,16096.0,16077.0,16080.0,5873
2021.11.12,00:00,16112.3,16127.0,16107.3,16123.3,1288
2021.11.12,04:00,16124.3,16124.3,16094.3,16104.3,1936
2021.11.12,08:00,16104.0,16117.3,16066.3,16096.3,13402
2021.11.12,12:00,16095.6,16120.3,16094.6,16102.6,9823
2021.11.12,16:00,16102.3,16115.3,16072.3,16089.0,13137
2021.11.12,20:00,16090.0,16097.0,16081.0,16092.0,4853
2021.11.15,00:00,16121.3,16121.3,16098.0,16099.3,1134
2021.11.15,04:00,16100.3,16105.0,16084.0,16093.3,1684
2021.11.15,08:00,16093.0,16122.6,16071.3,16120.3,11005
2021.11.15,12:00,16121.3,16151.6,16106.6,16129.3,7985
2021.11.15,16:00,16128.6,16153.0,16099.6,16140.0,12828
2021.11.15,20:00,16139.0,16144.0,16126.0,16135.0,4512
2021.11.16,00:00,16135.3,16159.0,16120.0,16157.3,1385
2021.11.16,04:00,16157.0,16158.0,16129.0,16130.3,1955
2021.11.16,08:00,16131.3,16199.5,16127.0,16197.5,10326
2021.11.16,12:00,16196.8,16242.5,16182.5,16230.5,9386
2021.11.16,16:00,16230.8,16269.5,16221.5,16256.2,10649
2021.11.16,20:00,16255.3,16262.2,16241.2,16241.3,2974
2021.11.17,00:00,16244.5,16246.5,16220.2,16224.2,967
2021.11.17,04:00,16223.5,16232.2,16213.2,16226.2,1505
2021.11.17,08:00,16226.5,16286.5,16218.2,16269.5,8694
2021.11.17,12:00,16269.8,16278.5,16255.5,16266.5,5760
2021.11.17,16:00,16265.8,16283.5,16246.2,16255.2,8853
2021.11.17,20:00,16254.3,16269.2,16252.2,16261.3,5396
2021.11.18,00:00,16258.5,16268.2,16252.5,16253.5,1727
2021.11.18,04:00,16253.2,16274.2,16244.2,16263.5,2515
2021.11.18,08:00,16264.2,16293.5,16243.6,16243.6,9022
2021.11.18,12:00,16243.9,16269.6,16232.6,16245.6,8171
2021.11.18,16:00,16245.9,16255.4,16192.6,16238.3,15537
